110.00011000011
42, 87, 0.0, 0.0
36, 107, 0.007438009090909091, 0.013636363636363636
42, 73, 0.2851236818181818, 0.5227272727272727
42, 76, 0.41156983636363637, 0.7545454545454545
36, 101, 0.4239665181818182, 0.7772727272727272
48, 113, 0.5528920090909091, 1.0136363636363634
40, 32, 0.6619828090909091, 1.2136363636363638
40, 23, 0.7438009090909091, 1.3636363636363638
40, 44, 0.8330570181818182, 1.5272727272727273
40, 40, 0.9024784363636363, 1.6545454545454545
40, 103, 0.9768585272727273, 1.7909090909090908
40, 91, 1.1008253454545454, 2.018181818181818
40, 115, 1.2272715, 2.25
48, 115, 1.3760316818181817, 2.5227272727272725
48, 105, 1.4950398272727272, 2.7409090909090907
47, 116, 1.6413206727272727, 3.009090909090909
47, 103, 1.7603288181818182, 3.227272727272727
45, 115, 1.909089, 3.5
45, 109, 2.020659136363636, 3.704545454545454
42, 87, 2.181816, 4.0
36, 107, 2.189254009090909, 4.013636363636364
42, 73, 2.466939681818182, 4.5227272727272725
42, 76, 2.593385836363636, 4.754545454545454
36, 101, 2.605782518181818, 4.777272727272727
48, 113, 2.734708009090909, 5.013636363636364
40, 32, 2.843798809090909, 5.213636363636364
40, 23, 2.925616909090909, 5.363636363636363
40, 44, 3.014873018181818, 5.527272727272727
40, 40, 3.084294436363636, 5.654545454545454
40, 103, 3.1586745272727272, 5.790909090909091
40, 91, 3.2826413454545453, 6.018181818181818
40, 115, 3.4090875, 6.25
48, 115, 3.5578476818181817, 6.522727272727272
48, 105, 3.6768558272727274, 6.74090909090909
47, 116, 3.823136672727273, 7.00909090909091
47, 103, 3.942144818181818, 7.2272727272727275
45, 115, 4.090905, 7.5
45, 109, 4.202475136363637, 7.704545454545455
