99.99999999999999
37, 66, 0.1581818181818182, 0.2636363636363636
51, 80, 0.1581818181818182, 0.2636363636363636
51, 101, 0.3163636363636364, 0.5272727272727272
36, 83, 0.4772727272727273, 0.7954545454545453
51, 73, 0.4772727272727273, 0.7954545454545453
36, 77, 0.6163636363636364, 1.0272727272727271
37, 85, 0.6163636363636364, 1.0272727272727271
44, 98, 0.6163636363636364, 1.0272727272727271
51, 87, 0.6163636363636364, 1.0272727272727271
51, 107, 0.7500000000000001, 1.25
37, 78, 0.9245454545454547, 1.5409090909090908
51, 81, 0.9245454545454547, 1.5409090909090908
36, 72, 1.08, 1.7999999999999998
36, 73, 1.2136363636363636, 2.0227272727272725
51, 80, 1.08, 1.7999999999999998
51, 79, 1.2136363636363636, 2.0227272727272725
37, 74, 1.2136363636363636, 2.0227272727272725
51, 82, 1.3663636363636364, 2.277272727272727
37, 76, 1.5054545454545456, 2.509090909090909
51, 106, 1.5081818181818183, 2.5136363636363637
36, 80, 1.6745454545454548, 2.790909090909091
37, 76, 1.6745454545454548, 2.790909090909091
51, 86, 1.6745454545454548, 2.790909090909091
36, 74, 1.8136363636363637, 3.0227272727272725
44, 85, 1.8136363636363637, 3.0227272727272725
51, 86, 1.8136363636363637, 3.0227272727272725
45, 78, 1.9663636363636365, 3.277272727272727
51, 84, 1.9663636363636365, 3.277272727272727
51, 111, 2.1245454545454545, 3.54090909090909
51, 98, 2.252727272727273, 3.7545454545454544
36, 79, 2.252727272727273, 3.7545454545454544
37, 66, 2.5581818181818186, 4.263636363636364
51, 80, 2.5581818181818186, 4.263636363636364
51, 101, 2.7163636363636368, 4.527272727272727
36, 83, 2.8772727272727274, 4.795454545454545
51, 73, 2.8772727272727274, 4.795454545454545
36, 77, 3.0163636363636366, 5.027272727272727
37, 85, 3.0163636363636366, 5.027272727272727
44, 98, 3.0163636363636366, 5.027272727272727
51, 87, 3.0163636363636366, 5.027272727272727
51, 107, 3.1500000000000004, 5.25
37, 78, 3.3245454545454547, 5.540909090909091
51, 81, 3.3245454545454547, 5.540909090909091
36, 72, 3.4800000000000004, 5.8
36, 73, 3.6136363636363638, 6.022727272727272
51, 80, 3.4800000000000004, 5.8
51, 79, 3.6136363636363638, 6.022727272727272
37, 74, 3.6136363636363638, 6.022727272727272
51, 82, 3.7663636363636366, 6.277272727272727
37, 76, 3.9054545454545457, 6.509090909090909
51, 106, 3.9081818181818186, 6.513636363636364
36, 80, 4.074545454545455, 6.790909090909091
37, 76, 4.074545454545455, 6.790909090909091
51, 86, 4.074545454545455, 6.790909090909091
36, 74, 4.213636363636364, 7.022727272727272
44, 85, 4.213636363636364, 7.022727272727272
51, 86, 4.213636363636364, 7.022727272727272
45, 78, 4.366363636363637, 7.277272727272727
51, 84, 4.366363636363637, 7.277272727272727
51, 111, 4.524545454545455, 7.540909090909091
51, 98, 4.652727272727273, 7.754545454545454
36, 79, 4.652727272727273, 7.754545454545454
