117.99990166674861
42, 127, 0.24268125, 0.4772727272727273
36, 127, 0.4946075, 0.9727272727272727
38, 120, 0.49691874999999996, 0.9772727272727272
45, 113, 0.49923, 0.9818181818181819
42, 127, 0.75115625, 1.4772727272727273
36, 127, 0.99846, 1.9636363636363638
38, 121, 1.00077125, 1.968181818181818
36, 127, 1.248075, 2.4545454545454546
42, 127, 1.25038625, 2.4590909090909094
36, 127, 1.50000125, 2.95
38, 114, 1.50000125, 2.95
45, 121, 1.5023125, 2.9545454545454546
36, 107, 1.66178875, 3.268181818181818
36, 127, 1.75655, 3.4545454545454546
42, 127, 1.76810625, 3.477272727272727
36, 127, 2.0084762499999997, 3.9499999999999997
38, 115, 2.0107874999999997, 3.954545454545454
42, 127, 2.25809125, 4.440909090909091
36, 127, 2.51232875, 4.9409090909090905
38, 119, 2.51464, 4.945454545454546
45, 111, 2.5192625, 4.954545454545454
42, 127, 2.7688775, 5.445454545454544
36, 127, 3.01387, 5.927272727272727
38, 118, 3.0184925, 5.9363636363636365
36, 127, 3.2611737499999998, 6.413636363636363
42, 127, 3.2681074999999997, 6.427272727272727
36, 113, 3.52465625, 6.9318181818181825
38, 114, 3.522345, 6.927272727272727
45, 118, 3.522345, 6.927272727272727
36, 127, 3.688755, 7.254545454545455
42, 127, 3.77889375, 7.4318181818181825
36, 127, 4.03313125, 7.9318181818181825
38, 121, 4.04237625, 7.950000000000001
